File ID,Name,Cloud Dir,SHA256,Size,Last Modified,Created At DB,Version ID,Method,Processed At,Text Path,Valid Words Ratio,Quality Report,Preview Text
52,"=HYPERLINK(""https://disk.yandex.ru/d/eoPtLFz10rw3Hg/jgU4_Uvedomlenie_o_kodah_OK_TEI.pdf""; ""jgU4_Uvedomlenie_o_kodah_OK_TEI.pdf"")","=HYPERLINK( ""https://disk.yandex.ru/d/eoPtLFz10rw3Hg""; """")",fb6dd8487cf0650f91752bfb9384c968e3ca4a325171bcd58546bc771401f3fa,51405,2025-03-17 07:46:59,2025-05-28 13:43:06.327639,53,pdfplumber,2025-05-28 13:43:06.417710,E:\ML\ML_projects\Практика\Академия ДПО\project\knowledge_base\documents_parsing\docscanner\content_files\jgU4_Uvedomlenie_o_kodah_OK_TEI.pdf.txt,0.9859154929577465,"total_chars: 788
total_words: 71
valid_words_count: 70
invalid_words_count: 1
trash_chars_ratio: 0.11421319796954314
invalid_words: дпо
most_common_words: общероссийский(6), классификатор(6), и(3), с(2), ограниченной(2), ответственностью(2), южное(2), бутово(2), юридическими(2), лицами(2)","Уведомление для юридических лиц Федеральная служба государственной статистики УВЕДОМЛЕНИЕ ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АКАДЕМИЯ ДПО"" Свидетельство о государственной регистрации: от 01.02.2019 № 1197746048147 В соответствии с Федеральным законом от 29.11.2007 № 282-ФЗ «Об официальном статистическом учете и системе государственной статистики в Российской Федерации» и Положением о Федеральной службе государственной статистики, утвержденным постановлением Правительства Российской Федерации от 02.06.2008 г. № 420, органы государственной статистики осуществляют формирование официальной статистической информации о социальном, экономическом, демографическом и экологическом положении России, на основании статистических данных, представляемых хозяйствующими субъектами в формах федерального статистического наблюдения. При заполнении форм федерального статистического наблюдения (статистической отчетности) следует указывать в кодовой части код по Общероссийскому классификатору предприя..."
53,"=HYPERLINK(""https://disk.yandex.ru/d/eoPtLFz10rw3Hg/sJI5_Polnoe.docx""; ""sJI5_Polnoe.docx"")","=HYPERLINK( ""https://disk.yandex.ru/d/eoPtLFz10rw3Hg""; """")",08227eafa9cc1ffe5537d9cd9f8b312944d3c0b8c744012ce8ffb0143839820c,13432,2025-03-17 07:47:00,2025-05-28 13:43:07.254300,54,docx,2025-05-28 13:43:07.335272,E:\ML\ML_projects\Практика\Академия ДПО\project\knowledge_base\documents_parsing\docscanner\content_files\sJI5_Polnoe.docx.txt,,,
54,"=HYPERLINK(""https://disk.yandex.ru/d/eoPtLFz10rw3Hg/sfact_message_13278802%20%281%29.pdf""; ""sfact_message_13278802 (1).pdf"")","=HYPERLINK( ""https://disk.yandex.ru/d/eoPtLFz10rw3Hg""; """")",e37d255cb9e5376a1fa5b4c58b17646bde8d0c049020531917741240ea2b1082,29315,2025-03-17 07:47:00,2025-05-28 13:43:08.111604,55,pdfplumber,2025-05-28 13:43:08.205626,E:\ML\ML_projects\Практика\Академия ДПО\project\knowledge_base\documents_parsing\docscanner\content_files\sfact_message_13278802 (1).pdf.txt,0.924812030075188,"total_chars: 1284
total_words: 133
valid_words_count: 123
invalid_words_count: 10
trash_chars_ratio: 0.1791277258566978
invalid_words: мск, дпо, -, -, дпо, дпо, b, b, d, d
most_common_words: и(6), профессиональное(4), дополнительное(4), образование(4), сообщение(3), от(3), ооо(3), академия(3), дпо(3), инн(3)","Получение лицензии Сообщение №13278802 от 19.09.2022 10:13 МСК. ПУБЛИКАТОР ООО ""АКАДЕМИЯ ДПО"" ИНН: 7727406158 ОГРН: 1197746048147 СООБЩЕНИЕ Номер и дата выдачи Срок действия Лицензирующий орган Л035-01298-77/00181780 Бессрочная ДЕПАРТАМЕНТ ОБРАЗОВАНИЯ И НАУКИ ГОРОДА МОСКВЫ от 02.12.2019 ИНН: 7719028495 ОГРН: 1027700386625 Лицензируемая Осуществление образовательной деятельности деятельность: Оказываемые услуги: профессиональное обучение; дополнительное образование детей и взрослых; дополнительное профессиональное образование Текст сообщения ООО ""Академия ДПО"" 02.12.2019 года была получена лицензия на осуществление образовательной деятельности выданная Департаментом образования и науки города Москвы, № 040481, бланк 77Л01 № 0011399, в соответствии с приказом Департамента образования и науки города Москвы №1140Л от 02.12.2019 года, на осуществление образовательной деятельности по направлениям: профессиональное обучение; дополнительное образование детей и взрослых; дополнительное професси..."
55,"=HYPERLINK(""https://disk.yandex.ru/d/eoPtLFz10rw3Hg/tgOy_CCI27012021_0025.pdf""; ""tgOy_CCI27012021_0025.pdf"")","=HYPERLINK( ""https://disk.yandex.ru/d/eoPtLFz10rw3Hg""; """")",1bead87a382b9cec5b991b1d381ece96ae63c9a52114604a601dcae93cdb321c,650456,2025-03-17 07:47:00,2025-05-28 13:43:15.389109,56,ocr,2025-05-28 13:43:15.493754,E:\ML\ML_projects\Практика\Академия ДПО\project\knowledge_base\documents_parsing\docscanner\content_files\tgOy_CCI27012021_0025.pdf.txt,0.9140271493212669,"total_chars: 1883
total_words: 221
valid_words_count: 202
invalid_words_count: 19
trash_chars_ratio: 0.1460435475305364
invalid_words: у, -, фл, ф, ф, ф, ю, a, ьч, -е, панные, фл, ю, нн, -, w, g, a, c
most_common_words: в(11), документа(8), на(7), представлены(6), бумажном(6), носителе(6), документы(5), уставном(4), капитале(4), фонде(4)","Идентификационньни номер налогоплательщика 772873636429  VHH Доля в уставном капитале складочном капитале, уставном фонде, паевом фонде [12 Номинальная стоимость доли(в рублях) _ 0000 13 Размер доли(в процента) SO 2  Возникновение у участника ` обязательственных пра! в отношении юридического лица Данные учредителя (участника) - физического лица Фамилия КАБАНОВ ВАСИЛИЙ ВЛАДИМИРОВИЧ  501849969376  ИНН ФЛ no данным ET PH 501849969376  Доля в уставном капитале складочном капитале, уставном фонде, паевом фонде, Номинальная стоимость доли(в рублях 40000  Размер доли(в процентах ` 50  14 |Причина внесения сведений  = < Ф [Ф 4 13] [Ф  7 Ю Идентификационный номер налогоплательщика  =); — 8] [el a | ьч -Е <  20 21  Сведения о заявителях при данном виде регистрации Руководитель постоянно действующего 2 ид заявителя В cabal исполнительного органа Панные заявителя, физического лица  [23 Фамилия _ КАБАНОВ Г4 Имя BACT Г25|Ютчество _ ВЛАДИМИРОВИЧ  ИНН  7 ИНН ФЛ no данным ЕГРН 501849969376  Сведения"
56,"=HYPERLINK(""https://disk.yandex.ru/d/eoPtLFz10rw3Hg/w9yU_CCI27012021_0026.pdf""; ""w9yU_CCI27012021_0026.pdf"")","=HYPERLINK( ""https://disk.yandex.ru/d/eoPtLFz10rw3Hg""; """")",4f8969c317b71864b2971c19f6ec60844558f32fc14a146aae7ac097e9782bcf,268633,2025-03-17 07:47:00,2025-05-28 13:43:18.687491,57,ocr,2025-05-28 13:43:18.758603,E:\ML\ML_projects\Практика\Академия ДПО\project\knowledge_base\documents_parsing\docscanner\content_files\w9yU_CCI27012021_0026.pdf.txt,0.9583333333333334,"total_chars: 230
total_words: 24
valid_words_count: 23
invalid_words_count: 1
trash_chars_ratio: 0.2
invalid_words: а
most_common_words: налоговой(1), службы(1), по(1), г(1), москве(1), наименование(1), регистрирующего(1), органа(1), февраля(1), число(1)","налоговой службы № 46 по г. Москве наименование регистрирующего органа              ""44"" февраля  (число) — (месяц прописью)  э < ©  Заместитель начальника А Бокова Ольга Владимировна  отдела Подпись ‚ Фамилия, инициалы  ИИ  ^>"
57,"=HYPERLINK(""https://disk.yandex.ru/d/eoPtLFz10rw3Hg/%D0%9A%D0%B0%D1%80%D1%82%D0%BE%D1%87%D0%BA%D0%B0%20%D0%BE%D1%80%D0%B3%D0%B0%D0%BD%D0%B8%D0%B7%D0%B0%D1%86%D0%B8%D0%B8.docx""; ""Карточка организации.docx"")","=HYPERLINK( ""https://disk.yandex.ru/d/eoPtLFz10rw3Hg""; """")",573c6586efde4f100f23269af42606df3901383a2459574deaa0dfb2371d33cc,146617,2025-03-17 07:47:01,2025-05-28 13:43:19.322925,58,docx,2025-05-28 13:43:19.399357,E:\ML\ML_projects\Практика\Академия ДПО\project\knowledge_base\documents_parsing\docscanner\content_files\Карточка организации.docx.txt,,,Карточка организации
58,"=HYPERLINK(""https://disk.yandex.ru/d/eoPtLFz10rw3Hg/%D0%9E%D0%9E%D0%9E%20_%D0%90%D0%9A%D0%90%D0%94%D0%95%D0%9C%D0%98%D0%AF%20%D0%94%D0%9F%D0%9E_%20%287727406158-772301001%29%20%D0%A1%D0%B2%D0%B5%D0%B4%D0%B5%D0%BD%D0%B8%D1%8F%20%D0%BE%20%D0%BD%D0%B0%D0%BB%D0%B8%D1%87%D0%B8%D0%B8%20%D0%B7%D0%B0%D0%B4%D0%BE%D0%BB%D0%B6%D0%B5%D0%BD%D0%BD%D0%BE%D1%81%D1%82%D0%B8%20%D0%BE%D1%82%D1%80%D0%B8%D1%86%D0%B0%D1%82%D0%B5%D0%BB%D1%8C%D0%BD%D0%BE%D0%B3%D0%BE%20%D1%81%D0%B0%D0%BB%D1%8C%D0%B4%D0%BE%20%D0%95%D0%9D%D0%A1%20%D0%9D%D0%9F.pdf""; ""ООО _АКАДЕМИЯ ДПО_ (7727406158-772301001) Сведения о наличии задолженности отрицательного сальдо ЕНС НП.pdf"")","=HYPERLINK( ""https://disk.yandex.ru/d/eoPtLFz10rw3Hg""; """")",91a7689760e6a018dbd204af3adab99a4e5ca72c37d2b083e9472f1d6f01e8ab,100126,2025-03-17 07:47:01,2025-05-28 13:43:19.976745,59,pdfplumber,2025-05-28 13:43:20.050569,E:\ML\ML_projects\Практика\Академия ДПО\project\knowledge_base\documents_parsing\docscanner\content_files\ООО _АКАДЕМИЯ ДПО_ (7727406158-772301001) Сведения о наличии задолженности отрицательного сальдо ЕНС НП.pdf.txt,0.954954954954955,"total_chars: 996
total_words: 111
valid_words_count: 106
invalid_words_count: 5
trash_chars_ratio: 0.12248995983935743
invalid_words: n, кч-, -, кнд, дпо
most_common_words: по(4), г(3), наличии(3), код(2), о(2), в(2), плательщик(2), страховых(2), взносов(2), с(2)","Приложение № к письму ФНС России от 14.09.2023 г. N КЧ-4-8/11712 Код по КНД 1120518 Сведения о наличии (отсутствии) задолженности в размере отрицательного сальдо ЕНС Налогоплательщик (плательщик сбора, плательщик страховых взносов, налоговый агент) ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АКАДЕМИЯ ДПО"" (наименование организации, фамилия, имя, отчество (при наличии) индивидуального предпринимателя, физического лица, не являющегося индивидуальным предпринимателем) ИНН 7727406158 КПП 772301001 по состоянию на ""10"" февраля 2025 г. не имеет (наличие обязанности) неисполненную обязанность по уплате налогов, сборов, страховых взносов, пеней, штрафов, процентов, подлежащих уплате в соответствии с законодательством Российской Федерации о налогах и сборах. Инспекция Федеральной налоговой службы № 23 по г.Москве, 7723 (наименование, код налогового органа) Руководитель (заместитель руководителя) Гаврилова Светлана Станиславовна налогового органа (подпись / фамилия, имя, отчество (при наличии)"
59,"=HYPERLINK(""https://disk.yandex.ru/d/eoPtLFz10rw3Hg/%D0%9E%D0%9E%D0%9E%20_%D0%90%D0%9A%D0%90%D0%94%D0%95%D0%9C%D0%98%D0%AF%20%D0%94%D0%9F%D0%9E_%20%287727406158-772701001%29%20%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BF%D0%BE%20%D1%83%D0%BF%D1%80%D0%BE%D1%89%D0%B5%D0%BD%D0%BD%D0%BE%D0%B9%20%D1%81%D0%B8%D1%81%D1%82%D0%B5%D0%BC%D0%B5%20%D0%BD%D0%B0%D0%BB%D0%BE%D0%B3%D0%BE%D0%BE%D0%B1%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F%20%D0%B7%D0%B0%202023%20%D0%B3%D0%BE%D0%B4.pdf""; ""ООО _АКАДЕМИЯ ДПО_ (7727406158-772701001) Декларация по упрощенной системе налогообложения за 2023 год.pdf"")","=HYPERLINK( ""https://disk.yandex.ru/d/eoPtLFz10rw3Hg""; """")",251fb2b5dc0a6be84e45edd4d206a8c1256a18f5bbb4ec2d13b3b0a355d853de,252559,2025-03-17 07:47:01,2025-05-28 13:43:23.787604,60,pdfplumber,2025-05-28 13:43:23.895588,E:\ML\ML_projects\Практика\Академия ДПО\project\knowledge_base\documents_parsing\docscanner\content_files\ООО _АКАДЕМИЯ ДПО_ (7727406158-772701001) Декларация по упрощенной системе налогообложения за 2023 год.pdf.txt,0.9120879120879121,"total_chars: 1622
total_words: 182
valid_words_count: 166
invalid_words_count: 16
trash_chars_ratio: 0.23551171393341552
invalid_words: кнд, дпо, -, -, ф, дпо, а, кнд, e, -, -, b, пф, f, d, d
most_common_words: наименование(7), и(6), в(6), по(5), налогового(4), органа(4), с(4), -(4), инн(4), ифнс(4)","-0301-eabb- ИНН 7727406158-- КПП Стр. 772701001 001 Форма по КНД 1152017 Налоговая декларация по налогу, уплачиваемому в связи с применением упрощенной системы налогообложения Номер корректировки Налоговый период (код) Отчетный год 0 - - 3 4 2 0 2 3 Представляется в налоговый орган (код) по месту нахождения (учета) (код) 7 7 2 7 2 1 0 О Б Щ Е С Т В О С О Г Р А Н И Ч Е Н Н О Й О Т В Е Т С Т В Е Н Н О С Т Ь Ю "" А К А Д Е М И Я Д П О "" (налогоплательщик) Форма реорганизации ИНН/КПП реорганизованной / (ликвидация) (код) организации Номер контактного телефона + 7 ( 8 0 0 ) 7 0 7 - 7 1 - 9 1 На страницах с приложением подтверждающих документов или их копий на листах 0 0 4 Достоверность и полноту сведений, указанных Заполняется работником налогового органа в настоящей декларации, подтверждаю: Сведения о представлении декларации 1 - налогоплательщик 1 2 - представитель налогоплательщика Данная декларация представлена (код) М А Н Д А Ж И на страницах с приложением подтверждающих документов И В"
60,"=HYPERLINK(""https://disk.yandex.ru/d/eoPtLFz10rw3Hg/%D0%9E%D0%9E%D0%9E%20_%D0%90%D0%9A%D0%90%D0%94%D0%95%D0%9C%D0%98%D0%AF%20%D0%94%D0%9F%D0%9E_%20%287727406158-772701001%29%20%D0%A3%D0%BF%D1%80%D0%BE%D1%89%D0%B5%D0%BD%D0%BD%D0%B0%D1%8F%20%D0%B1%D1%83%D1%85%D0%B3%D0%B0%D0%BB%D1%82%D0%B5%D1%80%D1%81%D0%BA%D0%B0%D1%8F%20%28%D1%84%D0%B8%D0%BD%D0%B0%D0%BD%D1%81%D0%BE%D0%B2%D0%B0%D1%8F%29%20%D0%BE%D1%82%D1%87%D0%B5%D1%82%D0%BD%D0%BE%D1%81%D1%82%D1%8C%20%D0%B7%D0%B0%202023%20%D0%B3%D0%BE%D0%B4.pdf""; ""ООО _АКАДЕМИЯ ДПО_ (7727406158-772701001) Упрощенная бухгалтерская (финансовая) отчетность за 2023 год.pdf"")","=HYPERLINK( ""https://disk.yandex.ru/d/eoPtLFz10rw3Hg""; """")",a72986c697edae85cbd8c23c0890ce4e5d8eaab33fe261c3134752e27f90e258,269865,2025-03-17 07:47:01,2025-05-28 13:43:26.252284,61,pdfplumber,2025-05-28 13:43:26.349678,E:\ML\ML_projects\Практика\Академия ДПО\project\knowledge_base\documents_parsing\docscanner\content_files\ООО _АКАДЕМИЯ ДПО_ (7727406158-772701001) Упрощенная бухгалтерская (финансовая) отчетность за 2023 год.pdf.txt,0.903448275862069,"total_chars: 1301
total_words: 145
valid_words_count: 131
invalid_words_count: 14
trash_chars_ratio: 0.23136049192928518
invalid_words: кнд, дпо, -, -, ф, дпо, кнд, f, -, f, пф, f, d, d
most_common_words: наименование(5), в(5), инн(4), налогового(3), органа(3), -(3), и(3), налоговой(3), декларации(3), f(3)","!1590!dabd! ИНН 7727406158-- КПП 772701001 Стр. 001 Форма по КНД 0710096 Упрощенная бухгалтерская (финансовая) отчетность Номер корректировки Отчетный период (код)* Отчетный год 0 - - 3 4 2 0 2 3 О Б Щ Е С Т В О С О Г Р А Н И Ч Е Н Н О Й О Т В Е Т С Т В Е Н Н О С Т Ь Ю "" А К А Д Е М И Я Д П О "" (наименование организации) Код вида экономической деятельности по классификатору ОКВЭД 2 . . 8 5 4 2 Код по ОКПО 3 5 8 1 5 5 7 2 Форма собственности (по ОКФС) 1 6 Организационно-правовая форма (по ОКОПФ) 1 2 3 0 0 Единица измерения: (тыс. руб. – код по ОКЕИ) 3 8 4 Местонахождение (адрес) 1 1 7 0 4 1 , Г О Р О Д М О С К В А , В Н . Т Е Р . Г . М У Н И Ц И П А Л Ь Н Ы Й О К Р У Г Ю Ж Н О Е Б У Т О В О , У Л А К А Д Е М И К А П На страницах с приложением документов или их копий на листах 0 0 3 Достоверность и полноту сведений, указанных Заполняется работником налогового органа в настоящем документе, подтверждаю: Сведения о представлении документа 1 – руководитель Данный документ представлен (код) 1..."
61,"=HYPERLINK(""https://disk.yandex.ru/d/eoPtLFz10rw3Hg/%D0%9F%D1%80%D0%B8%D0%BA%D0%B0%D0%B7%20%D0%BD%D0%B0%20%D0%B3%D0%B5%D0%BD%20%D0%B4%D0%B8%D1%80%D0%B5%D0%BA%D1%82%D0%BE%D1%80%D0%B0%20%281%29.pdf""; ""Приказ на ген директора (1).pdf"")","=HYPERLINK( ""https://disk.yandex.ru/d/eoPtLFz10rw3Hg""; """")",d6b6b071ea97ad4371319781b7d46e7a68305f81b6b9a105069ae6490a036dc1,297720,2025-03-17 07:47:01,2025-05-28 13:43:29.847960,62,ocr,2025-05-28 13:43:29.917988,E:\ML\ML_projects\Практика\Академия ДПО\project\knowledge_base\documents_parsing\docscanner\content_files\Приказ на ген директора (1).pdf.txt,0.92,"total_chars: 423
total_words: 50
valid_words_count: 46
invalid_words_count: 4
trash_chars_ratio: 0.14657210401891252
invalid_words: дпо, дпо, а, дпо
most_common_words: с(4), академия(3), дпо(3), в(3), приказ(2), от(2), октября(2), года(2), должность(2), генерального(2)",2= АКАДЕМИЯ ДПО     ПРИКАЗ № 35 от . 27 октября 2020 года  © вступлении в должность генерального директора ООО «Академия ДПО» а) й  1. В соответствии с решением единственного участника Общества с ограниченной ответственностью «Академия ДПО» от 16.03.2020 года назначить на должность генерального директора Общества Мандажи Ивана Анатольевича с «27» октября 2020 г.  2. Приказ вступает в силу с момента его подписания.
62,"=HYPERLINK(""https://disk.yandex.ru/d/eoPtLFz10rw3Hg/%D0%A0%D0%B5%D1%88%D0%B5%D0%BD%D0%B8%D0%B5%20%D0%BE%20%D0%BD%D0%B0%D0%B7%D0%BD%D0%B0%D1%87%D0%B5%D0%BD%D0%B8%D0%B8%20%D0%93%D0%B5%D0%BD.%20%D0%B4%D0%B8%D1%80%D0%B5%D0%BA%D1%82%D0%BE%D1%80%D0%B0.pdf""; ""Решение о назначении Ген. директора.pdf"")","=HYPERLINK( ""https://disk.yandex.ru/d/eoPtLFz10rw3Hg""; """")",5ab5e4dfae54b82044f6ff0efe699a00bb35ca1523e2f3b2f89e10b568cad1d9,598188,2025-03-17 07:47:02,2025-05-28 13:43:36.722113,63,ocr,2025-05-28 13:43:36.816119,E:\ML\ML_projects\Практика\Академия ДПО\project\knowledge_base\documents_parsing\docscanner\content_files\Решение о назначении Ген. директора.pdf.txt,0.9567099567099567,"total_chars: 2156
total_words: 231
valid_words_count: 221
invalid_words_count: 10
trash_chars_ratio: 0.1549165120593692
invalid_words: дпо, кпи, эт, пом, -, дпо, эт, пом, -фз, a
most_common_words: в(9), г(5), москва(5), общества(5), генерального(4), директора(4), с(3), адрес(3), рф(3), д(3)","Общество с ограниченной ответственностью «Академия ДПО» ОГРН 1197746048147 ИНН/КПИ 7727406158 / 772701001 адрес: РФ 117042 г. Москва, ya. Южнобутовская, д. 45, эт.1, пом.2, KOM.2 (далее — Общество)  РЕШЕНИЕ единственного участника  Город Москва 16 марта 2020 г.  Единственный участник Мурашов Владислав Сергеевич 25 февраля 1995 года рождения, место рождения: rop. Москва, гражданство Российская Федерация, пол: мужской паспорт серии: 45 15 127822 выдан Отделением УФМС России no гор. Москве ro району Черемушки 18.05.2015 года, к/п 770-123, адрес:, зарегистрирован по месту жительства по адресу: РФ г. Москва, ул. Архитектора Власова, д. 19, корп.3, KB. 16 владеющий долей в уставном капитале Общества в размере 100% (сто процентов) номинальной стоимостью 80 000 (восемьдесят тысяч) рублей 00 копеек, Общества с ограниченной ответственностью «Академия ДПО» ОГРН 1197746048147 ИННЖПП 7727406158 / 772701001, адрес: РФ 117042 г. Москва, ya. Южнобутовская, д. 45, эт.1, пом.2, ком.2 `  РЕШИЛ:     1."
2,"=HYPERLINK(""https://disk.yandex.ru/d/eoPtLFz10rw3Hg/95/%D0%94%D0%BE%D0%B3%D0%BE%D0%B2%D0%BE%D1%80%20%D0%B0%D1%80%D0%B5%D0%BD%D0%B4%D1%8B.pdf""; ""Договор аренды.pdf"")","=HYPERLINK( ""https://disk.yandex.ru/d/eoPtLFz10rw3Hg/95""; ""95"")",f6dbce9ae9692d2f7fb215fa47156a2c075c4ee380ea0ffaf44956925fd0ce1e,935653,2025-03-17 07:47:03,2025-05-28 13:32:28.002302,2,ocr,2025-05-28 13:32:28.121308,E:\ML\ML_projects\Практика\Академия ДПО\project\knowledge_base\documents_parsing\docscanner\content_files\Договор аренды.pdf.txt,0.9590588235294117,"total_chars: 17826
total_words: 2125
valid_words_count: 2038
invalid_words_count: 87
trash_chars_ratio: 0.10215415684954561
invalid_words: -, -, -, дпо, дпо, a, -, -, а, h, а, а, а, a, а, a, a, a, a, -, а, -, -, -, у, а, a, a, -х, пао, бик, -, -, дпо, k, e, бик, -, -, -, -, дпо, -, -, дпо, дпо, a, дпо, m, s, ноб, a, -п, i, a, a, оо, нне, -, ен, -, б, пб, ны, -р, ненаи, нн, нн, ме, ыол, a, -, -, a, нбо, пб, нн, б, пве, пле, ене, б, оы, ое, -, -, i
most_common_words: в(94), и(38), с(35), нежилых(28), не(27), помещений(26), договора(25), -(23), на(20), по(20)","Договор №58/11-23-123 о передаче в аренду недвижимого имущества  г. Москва «О1» августа 2023 г.  Акционерное — общество «Корпорация — космических — систем — специального назначения «Kometa» (сокращенно — AO «Корпорация «Комета»), именуемое в дальнейшем — «Арендодатель», в лице заместителя генерального  директора AO «Корпорация  «Комета» no  финансово-экономической работе  Мельник - Оксаны Валерьевны, действующего на основании доверенности от 01.01.2021 Ne 10/01, с одной стороны, и Общество с ограниченной ответственностью «АКАДЕМИЯ ДПО» (OOO «АКАДЕМИЯ ДПО»), в лице генерального директора Мандажи Ивана Анатольевича, действующего на основании Приказа № 35 от 27.10.2020, именуемый в дальнейшем «Арендатор», с другой стороны, и именуемые в дальнейшем «Стороны», заключили настоящий Договор о нижеследующем:  1. Предмет договора  1.1. Арендодатель передает, a Арендатор принимает во временное пользование нежилые помещения, расположенные по адресу: 115068, г. Москва, yu. Велозаводская, дом 5, стр..."
3,"=HYPERLINK(""https://disk.yandex.ru/d/eoPtLFz10rw3Hg/95/%D0%9F%D0%B8%D1%81%D1%8C%D0%BC%D0%BE%20-%D0%A1%D0%BC%D0%B5%D0%BD%D0%B0%20%D1%80%D0%B5%D0%BA%D0%B2%D0%B8%D0%B7%D0%B8%D1%82%D0%BE%D0%B2.pdf""; ""Письмо -Смена реквизитов.pdf"")","=HYPERLINK( ""https://disk.yandex.ru/d/eoPtLFz10rw3Hg/95""; ""95"")",4cecfc27b036fd22f70492f9cf723fae4287526a85e0d766be590c7dd8f5f2c7,280365,2025-03-17 07:47:02,2025-05-28 13:32:29.108436,3,pdfplumber,2025-05-28 13:32:29.221304,E:\ML\ML_projects\Практика\Академия ДПО\project\knowledge_base\documents_parsing\docscanner\content_files\Письмо -Смена реквизитов.pdf.txt,0.9259259259259259,"total_chars: 472
total_words: 54
valid_words_count: 50
invalid_words_count: 4
trash_chars_ratio: 0.2860169491525424
invalid_words: дпо, дпо, вн, а
most_common_words: с(4), кпп(3), г(3), академия(2), дпо(2), юридический(2), адрес(2), и(2), общество(1), ограниченной(1)","Общество с ограниченной ответственностью «АКАДЕМИЯ ДПО» ОГРН 1197746048147, ИНН 7727406158, КПП 772301001, Р/с 40702810400000107227, 044525700 АО ""РАЙФФАЙЗЕНБАНК Письмо о смене реквизитов Настоящим сообщаем, что с 15.08.2024 г. изменился юридический адрес ООО «Академия ДПО» и КПП. Начиная с 15.08.2024г., наш новый юридический адрес: 115068, Город Москва, вн.тер.г. муниципальный округ Южнопортовый, ул Велозаводская, д. 5, КПП 772301001 Генеральный директор Мандажи И.А."
4,"=HYPERLINK(""https://disk.yandex.ru/d/eoPtLFz10rw3Hg/95/%D0%9F%D0%B8%D1%81%D1%8C%D0%BC%D0%BE%20-%D0%A1%D0%BC%D0%B5%D0%BD%D0%B0%20%D1%8E%D1%80%20%D0%B0%D0%B4%D1%80%D0%B5%D1%81%D0%B0%2015.08.2024.pdf""; ""Письмо -Смена юр адреса 15.08.2024.pdf"")","=HYPERLINK( ""https://disk.yandex.ru/d/eoPtLFz10rw3Hg/95""; ""95"")",108665e63347664347f67eb68cd4827afcd44bf08c03e4ecdd3e9181ccf9f34d,262827,2025-03-17 07:47:02,2025-05-28 13:32:29.832065,4,pdfplumber,2025-05-28 13:32:29.939109,E:\ML\ML_projects\Практика\Академия ДПО\project\knowledge_base\documents_parsing\docscanner\content_files\Письмо -Смена юр адреса 15.08.2024.pdf.txt,0.9310344827586207,"total_chars: 514
total_words: 58
valid_words_count: 54
invalid_words_count: 4
trash_chars_ratio: 0.245136186770428
invalid_words: дпо, дпо, вн, а
most_common_words: с(4), г(3), академия(2), дпо(2), юридический(2), адрес(2), общество(1), ограниченной(1), ответственностью(1), огрн(1)","Общество с ограниченной ответственностью «АКАДЕМИЯ ДПО» ОГРН 1197746048147, ИНН 7727406158, КПП 772701001, Р/с 40702810400000107227, 044525700 АО ""РАЙФФАЙЗЕНБАНК Уведомление о смене юридического адреса Настоящим сообщаем, что с 15.08.2024г. изменился юридический адрес ООО «Академия ДПО». Просим Вас при формировании документов, начиная с 15.08.2024г., указывать наш новый юридический адрес: 115068, Город Москва, вн.тер.г. муниципальный округ Южнопортовый, ул Велозаводская, д. 5 Генеральный директор Мандажи И.А."
